id,private_reference,rank,sigma_max,sigma_middle,sigma_min,threshold,metric_0_0,metric_0_1,metric_0_2,metric_1_0,metric_1_1,metric_1_2,metric_2_0,metric_2_1,metric_2_2
blog-new-year's-resolutions_2191_2524,train_example_q25,3,0.417439448176955,0.3957865625747474,0.36941107370540965,4.17439448176955e-05,0.1615611758711893,0.006602484954460545,-0.01581930035926937,0.006602484954460545,0.15150528500652538,0.006067142508706609,-0.01581930035926937,0.006067142508706609,0.15430077650748417
SemEval_835,train_example_q25,3,0.4194259372189474,0.3954501536616232,0.3705153497690834,4.194259372189474e-05,0.16367197179385468,0.0050783086107778225,-0.016063067340787857,0.0050783086107778225,0.15106252749372742,0.006894270724838052,-0.016063067340787857,0.006894270724838052,0.15484606596991796
hsus4_5287_5379,train_example_q25,3,0.41664119393939325,0.39430111144232016,0.36929569912142524,4.166411939393933e-05,0.159155836404839,0.004846325921802691,-0.016327929719559153,0.004846325921802691,0.15120350902955348,0.0063509951143316465,-0.016327929719559153,0.0063509951143316465,0.15508321892708182
20000419_apw_eng-NEW_95_111,train_example_q75,3,0.42352894791265816,0.40345634892243226,0.37634921323225007,4.235289479126582e-05,0.1678037387075807,0.006302719380149147,-0.015038053982027288,0.006302719380149147,0.15617543220821412,0.007517051579106211,-0.015038053982027288,0.007517051579106211,0.1598133545905615
easy_money_10424_10432,train_example_q75,3,0.4219875031466662,0.4013866096929019,0.3767343393557093,4.2198750314666624e-05,0.16496688610706756,0.004010478648177173,-0.01518824325947582,0.004010478648177173,0.15615153812060617,0.007792307930585295,-0.01518824325947582,0.007792307930585295,0.1599950014748287
Nathans_Bylichka_14294_14314,train_example_q75,3,0.42369538991260164,0.40149798371638223,0.37689785080928706,4.2369538991260166e-05,0.16650028244931223,0.003950674056673603,-0.015510555315366915,0.003950674056673603,0.15574614774950954,0.008109336180487647,-0.015510555315366915,0.008109336180487647,0.1605239741073496
SemEval_229,train_example_q75,3,0.4243594901817563,0.40457386130030065,0.37626867335419156,4.243594901817563e-05,0.16971572379928485,0.0078584607276313,-0.014487979824509844,0.0078584607276313,0.15657745009955037,0.007273948171213823,-0.014487979824509844,0.007273948171213823,0.15904592680364316
wsj_0106_194_273,train_example_q75,3,0.4238379764145382,0.40447948007569273,0.37643155530777767,4.238379764145382e-05,0.16946298672969412,0.007544172087027807,-0.014332341567364962,0.007544172087027807,0.15666216459834578,0.007306779114307653,-0.014332341567364962,0.007306779114307653,0.1588178445568657
SemEval_1382,train_example_q75,3,0.4231591805928274,0.40324590002190863,0.3761538628660848,4.231591805928275e-05,0.16701514200442388,0.006302747039016529,-0.01516296252268654,0.006302747039016529,0.15618038402994563,0.007405922785187133,-0.01516296252268654,0.007405922785187133,0.15996715051918003
HistoryLasVegas_12218_12346,train_example_q75,3,0.4244724494446098,0.4045440001911187,0.37701121470170895,4.2447244944460984e-05,0.17087673456368546,0.006760377940599164,-0.014074668234766618,0.006760377940599164,0.1565502811742262,0.0077335979341821015,-0.014074668234766618,0.0077335979341821015,0.1585431487010851
Black_and_white_6898_6942,train_example_q75,3,0.42362327161601143,0.40428002305778177,0.37658025422363395,4.236232716160115e-05,0.16925294094832666,0.007049183926386473,-0.01436852353374989,0.007049183926386473,0.1565821071584675,0.007427601110914776,-0.01436852353374989,0.007427601110914776,0.15887665306259618
Bartok_3174_3210,train_example_q75,3,0.42261341322298973,0.4036486780467016,0.37671924971933557,4.226134132229898e-05,0.16792625017740417,0.006118684839532833,-0.014460864438158721,0.006118684839532833,0.15654412758227929,0.0075066933599279295,-0.014460864438158721,0.0075066933599279295,0.15898136767425108
SemEval_1084,train_example_q75,3,0.4241093150792118,0.4038154436744962,0.37614604807781943,4.241093150792118e-05,0.1683495549019709,0.006920328978929172,-0.015106468486386882,0.006920328978929172,0.15615358011891198,0.007424150992128016,-0.015106468486386882,0.007424150992128016,0.15991833815066664
aspca1_522_534,train_example_q75,3,0.42389873184872734,0.3991927377837075,0.3776027766444225,4.238987318487274e-05,0.16513301983400372,0.0015903308249183186,-0.015674834311794165,0.0015903308249183186,0.1557035423383642,0.008647120285422884,-0.015674834311794165,0.008647120285422884,0.160792271519421
110CYL071_2323_2391,train_example_q75,3,0.4235089444040123,0.4043776955463924,0.376315170905671,4.2350894440401233e-05,0.16891357798762252,0.007558095520070942,-0.014405583984250145,0.007558095520070942,0.1566817448399758,0.007221980593261998,-0.014405583984250145,0.007221980593261998,0.15889893167177765
hotel-california_33964_33980,train_example_q75,3,0.4239705213908449,0.4007561760997871,0.3767411105486529,4.2397052139084494e-05,0.16569246639388768,0.0035509522261960892,-0.0158857879182728,0.0035509522261960892,0.15553871175839445,0.008169755432919638,-0.0158857879182728,0.008169755432919638,0.16105920191569867
wsj_0168_488_616,train_example_q75,3,0.42289627879437813,0.40421424020330415,0.37621634140361015,4.2289627879437815e-05,0.16811383222472015,0.007465776844788384,-0.01443541696848944,0.007465776844788384,0.15674518644386115,0.007121928872830238,-0.01443541696848944,0.007121928872830238,0.1589101314718035
SemEval_540,train_example_q75,3,0.42304385583462084,0.4035771900050282,0.3757562623274189,4.2304385583462085e-05,0.16674509758372968,0.007104749728113228,-0.015177073220573463,0.007104749728113228,0.1563291963454177,0.0071089107922239075,-0.015177073220573463,0.0071089107922239075,0.15995912700090265
Uprooted_Bike_4316_4386,train_example_q75,3,0.423723325198891,0.4045384449316224,0.37673003228268814,4.23723325198891e-05,0.169922754193656,0.007258488829979858,-0.014049023457455016,0.007258488829979858,0.15675603677023592,0.007427886239968078,-0.014049023457455016,0.007427886239968078,0.1584395360051238
captured_moments_16856_16952,train_example_q75,3,0.4246408030859855,0.4042212364499823,0.37698736565552105,4.2464080308598556e-05,0.1705010143378094,0.006316868491152101,-0.014421280918240279,0.006316868491152101,0.15629557415155992,0.007856840021747157,-0.014421280918240279,0.007856840021747157,0.1590375050171834
WhereToHongKong_42102_42243,train_example_q75,3,0.42275873743648695,0.40443736663723867,0.3764381459118413,4.22758737436487e-05,0.1686692490665442,0.007587550392476543,-0.014043435177394613,0.007587550392476543,0.15697167979556872,0.007122196597626907,-0.014043435177394613,0.007122196597626907,0.15835928244678876
SemEval_1245,train_example_q75,3,0.424226390442193,0.40443068455203973,0.3767497528909916,4.2422639044219304e-05,0.17014191155786595,0.0069850991807269384,-0.014294274440083517,0.0069850991807269384,0.15651703878193102,0.007580995234878252,-0.014294274440083517,0.007580995234878252,0.15881363491846984
HistoryLasVegas_12075_12217,train_example_q75,3,0.42284057161743743,0.4045402069017629,0.37663915266706105,4.2284057161743746e-05,0.1691864697320873,0.007510075742331108,-0.013827456840201112,0.007510075742331108,0.15704383340140612,0.007200310648407551,-0.013827456840201112,0.007200310648407551,0.15807367619415053
Fermentation_HR5034_6323_6339,train_example_q75,3,0.42531006842380853,0.4033698330537154,0.3775255891129775,4.253100684238085e-05,0.1706857284945666,0.004615226890491713,-0.014714507432842635,0.004615226890491713,0.15590597510324242,0.00843266115241964,-0.014714507432842635,0.00843266115241964,0.15952974335773876
captured_moments_11497_11701,train_example_q75,3,0.42324704597577417,0.40423808713155424,0.3766857009865183,4.232470459757742e-05,0.16908928176216229,0.006884214577338132,-0.014232384416664221,0.006884214577338132,0.15667213707067507,0.0074307584300934044,-0.014232384416664221,0.0074307584300934044,0.15867719150986448
The_Black_Willow_3108_3169,train_example_q75,3,0.4231038173873598,0.40427769214607906,0.3765844705598705,4.2310381738735986e-05,0.16889327087257536,0.007087792270444759,-0.014220737209395696,0.007087792270444759,0.1567357034828646,0.007335641578345618,-0.014220737209395696,0.007335641578345618,0.15864418176613415
NWF1_1606_1664,train_example_q75,3,0.4238971353669887,0.403798539192818,0.37701745231921735,4.238971353669887e-05,0.16946298523458342,0.005847460907935306,-0.014500077675368034,0.005847460907935306,0.15630349135852764,0.007841945020357878,-0.014500077675368034,0.007841945020357878,0.15911772438675506
vampires_1777_1901,train_example_q75,3,0.42401537675396866,0.4045160629737696,0.37681352219729525,4.240153767539687e-05,0.17021679736512618,0.0070622710853674164,-0.014106180272041743,0.0070622710853674164,0.15665030469593372,0.007542504253963588,-0.014106180272041743,0.007542504253963588,0.1585436133772803
20020731-nyt_25556_25589,train_example_q75,3,0.4231699297632542,0.4031855731475858,0.37720388658312826,4.231699297632542e-05,0.16846219747662758,0.0050305861072167425,-0.014524870806230942,0.0050305861072167425,0.156315658019598,0.007928791684732765,-0.014524870806230942,0.007928791684732765,0.15913631240737658
SemEval_528,train_example_q75,3,0.4239142686023736,0.40327729551677005,0.3762016851771551,4.239142686023736e-05,0.16765381636371124,0.006263713761699,-0.015318516595551732,0.006263713761699,0.15598940565052247,0.007545856198410087,-0.015318516595551732,0.007545856198410087,0.1602203701199031
hotel-california_25160_25170,train_example_q75,3,0.42458228479381166,0.40320892922277324,0.3780006724751357,4.2458228479381166e-05,0.1706587037565604,0.0038857334477404946,-0.014225897760563624,0.0038857334477404946,0.15620752370845892,0.008550834169443269,-0.014225897760563624,0.008550834169443269,0.15886583809234417
Fermentation_HR5034_6278_6406,train_example_q75,3,0.42259205498056124,0.40398186811124864,0.37688192047636093,4.225920549805613e-05,0.1685744678826981,0.006323542475329265,-0.014129826307466231,0.006323542475329265,0.15672695726118796,0.007499540800001078,-0.014129826307466231,0.007499540800001078,0.15852395153341195
blog-new-year's-resolutions_2191_2524,train_example_q75,3,0.42313987327546626,0.404615698761864,0.3764526087682573,4.231398732754663e-05,0.16923471555072273,0.007894435609824762,-0.013927367059748175,0.007894435609824762,0.15703565256195307,0.007106698501348811,-0.013927367059748175,0.007106698501348811,0.15820741457587983
SemEval_835,train_example_q75,3,0.42473196069450825,0.4045019049425616,0.37713892543485006,4.247319606945083e-05,0.17119069434001155,0.006472311785086886,-0.014095936030852758,0.006472311785086886,0.15646113086563443,0.007871425948552335,-0.014095936030852758,0.007871425948552335,0.15860097341006996
