id,private_reference,rank,sigma_max,sigma_middle,sigma_min,threshold,metric_0_0,metric_0_1,metric_0_2,metric_1_0,metric_1_1,metric_1_2,metric_2_0,metric_2_1,metric_2_2
hotel-california_25160_25170,train_mean,3,0.419005045767501,0.3857913342301225,0.3650621784312271,4.190050457675011e-05,0.15823496884835242,0.0014695461812940843,-0.01852711071088224,0.0014695461812940843,0.14511489231722477,0.008174459838547816,-0.01852711071088224,0.008174459838547816,0.1543207149010597
Fermentation_HR5034_6278_6406,train_mean,3,0.4163129473514237,0.3870763856964595,0.3631779249504013,4.1631294735142374e-05,0.15597123412939812,0.00409533456551219,-0.0183221466925072,0.00409533456551219,0.14535576456459615,0.006905971316818048,-0.0183221466925072,0.006905971316818048,0.15371580497354848
blog-new-year's-resolutions_2191_2524,train_mean,3,0.4161243037323328,0.38836434252118696,0.36265631379527763,4.161243037323328e-05,0.1566654719457955,0.005777841092195704,-0.018116408957952586,0.005777841092195704,0.1455794431021886,0.006355666306625634,-0.018116408957952586,0.006355666306625634,0.1532609855862274
SemEval_835,train_mean,3,0.41831482741248915,0.387902450872902,0.3638736855667101,4.183148274124892e-05,0.15879795218870146,0.004247335291714748,-0.018398694829666842,0.004247335291714748,0.14519139881856574,0.007266077312972848,-0.018398694829666842,0.007266077312972848,0.15387031426697856
hsus4_5287_5379,train_mean,3,0.41576644862660306,0.38640712508109476,0.36248051495960465,4.157664486266031e-05,0.15418774977111413,0.003973476605091098,-0.018574544306981758,0.003973476605091098,0.1452843273752148,0.006755068072877329,-0.018574544306981758,0.006755068072877329,0.1540922526960658
20000419_apw_eng-NEW_95_111,train_example_q25,3,0.4188463266562908,0.3940853929406652,0.3687685998039712,4.188463266562908e-05,0.1600474109772465,0.005067300275613239,-0.017183167896788254,0.005067300275613239,0.1504843284221213,0.006699515734106383,-0.017183167896788254,0.006699515734106383,0.15619408308468014
easy_money_10424_10432,train_example_q25,3,0.41770230812287756,0.39177521338307103,0.36890384839418827,4.177023081228776e-05,0.15710249212558813,0.002700422590944342,-0.017296512312203288,0.002700422590944342,0.15050526326670746,0.0070541371406743075,-0.017296512312203288,0.0070541371406743075,0.1564453300002767
Nathans_Bylichka_14294_14314,train_example_q25,3,0.4195563100257654,0.39182428865663077,0.3693133465565946,4.195563100257654e-05,0.1587314050359786,0.0026216101109796247,-0.017686867346286002,0.0026216101109796247,0.15014628773622404,0.0073964756679101365,-0.017686867346286002,0.0073964756679101365,0.15706842563633974
SemEval_229,train_example_q25,3,0.4191339816189266,0.3955737073626174,0.36883505178997295,4.191339816189267e-05,0.16202234791194803,0.006676412374368615,-0.016614745207596752,0.006676412374368615,0.15085980740611973,0.006374991629855491,-0.016614745207596752,0.006374991629855491,0.15530899261518458
wsj_0106_194_273,train_example_q25,3,0.4186070086592006,0.39544353793770204,0.36901232037765525,4.186070086592006e-05,0.1617581800661797,0.006348046391758134,-0.016446503801359487,0.006348046391758134,0.15094728098484594,0.0064074736235233305,-0.016446503801359487,0.0064074736235233305,0.15507205093476656
SemEval_1382,train_example_q25,3,0.41852895947968316,0.3938569233592645,0.3684421767171249,4.185289594796832e-05,0.1592234632341108,0.005081816148480333,-0.017298654935511207,0.005081816148480333,0.1504695727695154,0.006594210029336613,-0.017298654935511207,0.006594210029336613,0.1563463675815987
HistoryLasVegas_12218_12346,train_example_q25,3,0.4192779529337768,0.3954548661924193,0.3698976384841092,4.192779529337768e-05,0.1632589920484938,0.005505483442444808,-0.01620685272179785,0.005505483442444808,0.1509073992754626,0.006845910356977417,-0.01620685272179785,0.006845910356977417,0.15483642464376712
Black_and_white_6898_6942,train_example_q25,3,0.41850498941077174,0.39514614890906097,0.3691847804113978,4.1850498941077175e-05,0.1615432588232696,0.005830040082054351,-0.016485397584089775,0.005830040082054351,0.15088535993590524,0.006545311627226824,-0.016485397584089775,0.006545311627226824,0.15515568848760927
Bartok_3174_3210,train_example_q25,3,0.4177204668656954,0.3943215298503056,0.3692277109521269,4.177204668656955e-05,0.16016314736347392,0.004865914351252497,-0.01656474103079118,0.004865914351252497,0.15085558160481782,0.006658196795979697,-0.01656474103079118,0.006658196795979697,0.15529023090863553
SemEval_1084,train_example_q25,3,0.419344958012524,0.39453812510115044,0.3685723942460319,4.1934495801252405e-05,0.16061814351057319,0.005713987784345582,-0.01726180719956543,0.005713987784345582,0.15045041947363796,0.006591582999670543,-0.01726180719956543,0.006591582999670543,0.15628757278489785
aspca1_522_534,train_example_q25,3,0.4200624808239567,0.389428237529707,0.36996762042940023,4.2006248082395674e-05,0.15733273547664153,0.00016511663418591806,-0.017844809432570025,0.00016511663418591806,0.15020973957984568,0.008018968478287713,-0.017844809432570025,0.008018968478287713,0.15744040509117635
